Datum,FinanceGroep,Budget
5/1/2024,Scholen alleen entree,0
5/1/2024,Evenementen Scholen,0
5/1/2024,Evenementen met entree,0
5/1/2024,Groepen,0
5/1/2024,Gratis/ <3,437
5/1/2024,Abonnement,1473
5/2/2024,Vol betalend,1016
5/2/2024,Actie,2271
5/2/2024,Accommodatie,124
5/2/2024,Scholen alleen entree,0
5/2/2024,Evenementen Scholen,0
5/2/2024,Evenementen met entree,0
5/2/2024,Groepen,0
5/2/2024,Gratis/ <3,365
5/2/2024,Abonnement,1224
5/3/2024,Vol betalend,1016
5/3/2024,Actie,2271
5/3/2024,Accommodatie,124
5/3/2024,Scholen alleen entree,0
5/3/2024,Evenementen Scholen,0
5/3/2024,Evenementen met entree,0
5/3/2024,Groepen,0
5/3/2024,Gratis/ <3,365
5/3/2024,Abonnement,1224
5/4/2024,Vol betalend,1113
5/4/2024,Actie,2500
5/4/2024,Accommodatie,136
5/4/2024,Scholen alleen entree,0
5/4/2024,Evenementen Scholen,0
5/4/2024,Evenementen met entree,0
5/4/2024,Groepen,290
5/4/2024,Gratis/ <3,408
5/4/2024,Abonnement,1153
5/5/2024,Vol betalend,812
5/5/2024,Actie,1819
5/5/2024,Accommodatie,99
5/5/2024,Scholen alleen entree,0
5/5/2024,Evenementen Scholen,0
5/5/2024,Evenementen met entree,0
5/5/2024,Groepen,210
5/5/2024,Gratis/ <3,292
5/5/2024,Abonnement,768
5/6/2024,Vol betalend,812
5/6/2024,Actie,1819
5/6/2024,Accommodatie,99
5/6/2024,Scholen alleen entree,150
5/6/2024,Evenementen Scholen,0
5/6/2024,Evenementen met entree,0
5/6/2024,Groepen,0
5/6/2024,Gratis/ <3,292
5/6/2024,Abonnement,828
5/7/2024,Vol betalend,812
5/7/2024,Actie,1819
5/7/2024,Accommodatie,99
5/7/2024,Scholen alleen entree,150
5/7/2024,Evenementen Scholen,0
5/7/2024,Evenementen met entree,0
5/7/2024,Groepen,0
5/7/2024,Gratis/ <3,292
5/7/2024,Abonnement,828
5/8/2024,Vol betalend,812
5/8/2024,Actie,1819
5/8/2024,Accommodatie,99
5/8/2024,Scholen alleen entree,150
5/8/2024,Evenementen Scholen,0
5/8/2024,Evenementen met entree,0
5/8/2024,Groepen,0
5/8/2024,Gratis/ <3,292
5/8/2024,Abonnement,828
5/9/2024,Vol betalend,1113
5/9/2024,Actie,2500
5/9/2024,Accommodatie,136
5/9/2024,Scholen alleen entree,0
5/9/2024,Evenementen Scholen,0
5/9/2024,Evenementen met entree,0
5/9/2024,Groepen,0
5/9/2024,Gratis/ <3,408
5/9/2024,Abonnement,1443
5/10/2024,Vol betalend,1117
5/10/2024,Actie,2503
5/10/2024,Accommodatie,136
5/10/2024,Scholen alleen entree,0
5/10/2024,Evenementen Scholen,0
5/10/2024,Evenementen met entree,0
5/10/2024,Groepen,0
5/10/2024,Gratis/ <3,401
5/10/2024,Abonnement,1343
5/11/2024,Vol betalend,1016
5/11/2024,Actie,2271
5/11/2024,Accommodatie,124
5/11/2024,Scholen alleen entree,0
5/11/2024,Evenementen Scholen,0
5/11/2024,Evenementen met entree,0
5/11/2024,Groepen,270
5/11/2024,Gratis/ <3,365
5/11/2024,Abonnement,954
5/12/2024,Vol betalend,1016
5/12/2024,Actie,2271
5/12/2024,Accommodatie,124
5/12/2024,Scholen alleen entree,0
5/12/2024,Evenementen Scholen,0
5/12/2024,Evenementen met entree,0
5/12/2024,Groepen,270
5/12/2024,Gratis/ <3,365
5/12/2024,Abonnement,954
5/13/2024,Vol betalend,366
5/13/2024,Actie,817
5/13/2024,Accommodatie,45
5/13/2024,Scholen alleen entree,150
5/13/2024,Evenementen Scholen,0
5/13/2024,Evenementen met entree,0
5/13/2024,Groepen,0
5/13/2024,Gratis/ <3,131
5/13/2024,Abonnement,291
5/14/2024,Vol betalend,366
5/14/2024,Actie,817
5/14/2024,Accommodatie,45
5/14/2024,Scholen alleen entree,150
5/14/2024,Evenementen Scholen,0
5/14/2024,Evenementen met entree,0
5/14/2024,Groepen,0
5/14/2024,Gratis/ <3,131
5/14/2024,Abonnement,291
5/15/2024,Vol betalend,366
5/15/2024,Actie,817
5/15/2024,Accommodatie,45
5/15/2024,Scholen alleen entree,150
5/15/2024,Evenementen Scholen,0
5/15/2024,Evenementen met entree,0
5/15/2024,Groepen,0
5/15/2024,Gratis/ <3,131
5/15/2024,Abonnement,291
5/16/2024,Vol betalend,366
5/16/2024,Actie,817
5/16/2024,Accommodatie,45
5/16/2024,Scholen alleen entree,150
5/16/2024,Evenementen Scholen,0
5/16/2024,Evenementen met entree,0
5/16/2024,Groepen,0
5/16/2024,Gratis/ <3,131
5/16/2024,Abonnement,291
5/17/2024,Vol betalend,366
5/17/2024,Actie,817
5/17/2024,Accommodatie,45
5/17/2024,Scholen alleen entree,150
5/17/2024,Evenementen Scholen,0
5/17/2024,Evenementen met entree,0
5/17/2024,Groepen,0
5/17/2024,Gratis/ <3,131
5/17/2024,Abonnement,291
5/18/2024,Vol betalend,813
5/18/2024,Actie,1819
5/18/2024,Accommodatie,99
5/18/2024,Scholen alleen entree,0
5/18/2024,Evenementen Scholen,0
5/18/2024,Evenementen met entree,0
5/18/2024,Groepen,210
5/18/2024,Gratis/ <3,292
5/18/2024,Abonnement,767
5/19/2024,Vol betalend,1113
5/19/2024,Actie,2500
5/19/2024,Accommodatie,136
5/19/2024,Scholen alleen entree,0
5/19/2024,Evenementen Scholen,0
5/19/2024,Evenementen met entree,0
5/19/2024,Groepen,290
5/19/2024,Gratis/ <3,408
5/19/2024,Abonnement,1153
5/20/2024,Vol betalend,1113
5/20/2024,Actie,2500
5/20/2024,Accommodatie,136
5/20/2024,Scholen alleen entree,0
5/20/2024,Evenementen Scholen,0
5/20/2024,Evenementen met entree,0
5/20/2024,Groepen,0
5/20/2024,Gratis/ <3,408
5/20/2024,Abonnement,1443
5/21/2024,Vol betalend,366
5/21/2024,Actie,817
5/21/2024,Accommodatie,45
5/21/2024,Scholen alleen entree,175
5/21/2024,Evenementen Scholen,0
5/21/2024,Evenementen met entree,0
5/21/2024,Groepen,0
5/21/2024,Gratis/ <3,131
5/21/2024,Abonnement,266
5/22/2024,Vol betalend,366
5/22/2024,Actie,817
5/22/2024,Accommodatie,45
5/22/2024,Scholen alleen entree,175
5/22/2024,Evenementen Scholen,0
5/22/2024,Evenementen met entree,0
5/22/2024,Groepen,0
5/22/2024,Gratis/ <3,131
5/22/2024,Abonnement,266
5/23/2024,Vol betalend,366
5/23/2024,Actie,817
5/23/2024,Accommodatie,45
5/23/2024,Scholen alleen entree,175
5/23/2024,Evenementen Scholen,0
5/23/2024,Evenementen met entree,0
5/23/2024,Groepen,0
5/23/2024,Gratis/ <3,131
5/23/2024,Abonnement,266
5/24/2024,Vol betalend,366
5/24/2024,Actie,817
5/24/2024,Accommodatie,45
5/24/2024,Scholen alleen entree,175
5/24/2024,Evenementen Scholen,0
5/24/2024,Evenementen met entree,0
5/24/2024,Groepen,0
5/24/2024,Gratis/ <3,131
5/24/2024,Abonnement,266
5/25/2024,Vol betalend,711
5/25/2024,Actie,1591
5/25/2024,Accommodatie,87
5/25/2024,Scholen alleen entree,0
5/25/2024,Evenementen Scholen,0
5/25/2024,Evenementen met entree,0
5/25/2024,Groepen,190
5/25/2024,Gratis/ <3,255
5/25/2024,Abonnement,666
5/26/2024,Vol betalend,812
5/26/2024,Actie,1819
5/26/2024,Accommodatie,99
5/26/2024,Scholen alleen entree,0
5/26/2024,Evenementen Scholen,0
5/26/2024,Evenementen met entree,0
5/26/2024,Groepen,210
5/26/2024,Gratis/ <3,292
5/26/2024,Abonnement,768
5/27/2024,Vol betalend,366
5/27/2024,Actie,817
5/27/2024,Accommodatie,45
5/27/2024,Scholen alleen entree,175
5/27/2024,Evenementen Scholen,0
5/27/2024,Evenementen met entree,0
5/27/2024,Groepen,0
5/27/2024,Gratis/ <3,131
5/27/2024,Abonnement,266
5/28/2024,Vol betalend,366
5/28/2024,Actie,817
5/28/2024,Accommodatie,45
5/28/2024,Scholen alleen entree,175
5/28/2024,Evenementen Scholen,0
5/28/2024,Evenementen met entree,0
5/28/2024,Groepen,0
5/28/2024,Gratis/ <3,131
5/28/2024,Abonnement,266
5/29/2024,Vol betalend,366
5/29/2024,Actie,817
5/29/2024,Accommodatie,45
5/29/2024,Scholen alleen entree,175
5/29/2024,Evenementen Scholen,0
5/29/2024,Evenementen met entree,0
5/29/2024,Groepen,0
5/29/2024,Gratis/ <3,131
5/29/2024,Abonnement,266
5/30/2024,Vol betalend,457
5/30/2024,Actie,1000
5/30/2024,Accommodatie,55
5/30/2024,Scholen alleen entree,175
5/30/2024,Evenementen Scholen,0
5/30/2024,Evenementen met entree,0
5/30/2024,Groepen,0
5/30/2024,Gratis/ <3,168
5/30/2024,Abonnement,445
5/31/2024,Vol betalend,457
5/31/2024,Actie,1000
5/31/2024,Accommodatie,55
5/31/2024,Scholen alleen entree,175
5/31/2024,Evenementen Scholen,0
5/31/2024,Evenementen met entree,0
5/31/2024,Groepen,0
5/31/2024,Gratis/ <3,168
5/31/2024,Abonnement,445
6/1/2024,Vol betalend,620
6/1/2024,Actie,1675
6/1/2024,Accommodatie,94
6/1/2024,Scholen alleen entree,0
6/1/2024,Evenementen Scholen,0
6/1/2024,Evenementen met entree,0
6/1/2024,Groepen,165
6/1/2024,Gratis/ <3,304
6/1/2024,Abonnement,942
6/2/2024,Vol betalend,738
6/2/2024,Actie,1891
6/2/2024,Accommodatie,107
6/2/2024,Scholen alleen entree,0
6/2/2024,Evenementen Scholen,0
6/2/2024,Evenementen met entree,0
6/2/2024,Groepen,185
6/2/2024,Gratis/ <3,338
6/2/2024,Abonnement,966
6/3/2024,Vol betalend,312
6/3/2024,Actie,839
6/3/2024,Accommodatie,48
6/3/2024,Scholen alleen entree,304
6/3/2024,Evenementen Scholen,0
6/3/2024,Evenementen met entree,0
6/3/2024,Groepen,0
6/3/2024,Gratis/ <3,152
6/3/2024,Abonnement,245
6/4/2024,Vol betalend,312
6/4/2024,Actie,839
6/4/2024,Accommodatie,48
6/4/2024,Scholen alleen entree,304
6/4/2024,Evenementen Scholen,0
6/4/2024,Evenementen met entree,0
6/4/2024,Groepen,0
6/4/2024,Gratis/ <3,152
6/4/2024,Abonnement,245
6/5/2024,Vol betalend,312
6/5/2024,Actie,839
6/5/2024,Accommodatie,48
6/5/2024,Scholen alleen entree,304
6/5/2024,Evenementen Scholen,0
6/5/2024,Evenementen met entree,0
6/5/2024,Groepen,0
6/5/2024,Gratis/ <3,152
6/5/2024,Abonnement,245
6/6/2024,Vol betalend,312
6/6/2024,Actie,839
6/6/2024,Accommodatie,48
6/6/2024,Scholen alleen entree,304
6/6/2024,Evenementen Scholen,0
6/6/2024,Evenementen met entree,0
6/6/2024,Groepen,0
6/6/2024,Gratis/ <3,152
6/6/2024,Abonnement,245
6/7/2024,Vol betalend,312
6/7/2024,Actie,839
6/7/2024,Accommodatie,48
6/7/2024,Scholen alleen entree,304
6/7/2024,Evenementen Scholen,0
6/7/2024,Evenementen met entree,0
6/7/2024,Groepen,0
6/7/2024,Gratis/ <3,152
6/7/2024,Abonnement,245
6/8/2024,Vol betalend,620
6/8/2024,Actie,1675
6/8/2024,Accommodatie,94
6/8/2024,Scholen alleen entree,0
6/8/2024,Evenementen Scholen,0
6/8/2024,Evenementen met entree,0
6/8/2024,Groepen,165
6/8/2024,Gratis/ <3,304
6/8/2024,Abonnement,942
6/9/2024,Vol betalend,690
6/9/2024,Actie,1874
6/9/2024,Accommodatie,106
6/9/2024,Scholen alleen entree,0
6/9/2024,Evenementen Scholen,0
6/9/2024,Evenementen met entree,0
6/9/2024,Groepen,180
6/9/2024,Gratis/ <3,338
6/9/2024,Abonnement,1037
6/10/2024,Vol betalend,312
6/10/2024,Actie,839
6/10/2024,Accommodatie,48
6/10/2024,Scholen alleen entree,304
6/10/2024,Evenementen Scholen,0
6/10/2024,Evenementen met entree,0
6/10/2024,Groepen,0
6/10/2024,Gratis/ <3,152
6/10/2024,Abonnement,245
6/11/2024,Vol betalend,312
6/11/2024,Actie,839
6/11/2024,Accommodatie,48
6/11/2024,Scholen alleen entree,304
6/11/2024,Evenementen Scholen,0
6/11/2024,Evenementen met entree,0
6/11/2024,Groepen,0
6/11/2024,Gratis/ <3,152
6/11/2024,Abonnement,245
6/12/2024,Vol betalend,312
6/12/2024,Actie,839
6/12/2024,Accommodatie,48
6/12/2024,Scholen alleen entree,304
6/12/2024,Evenementen Scholen,0
6/12/2024,Evenementen met entree,0
6/12/2024,Groepen,0
6/12/2024,Gratis/ <3,152
6/12/2024,Abonnement,245
6/13/2024,Vol betalend,312
6/13/2024,Actie,839
6/13/2024,Accommodatie,48
6/13/2024,Scholen alleen entree,304
6/13/2024,Evenementen Scholen,0
6/13/2024,Evenementen met entree,0
6/13/2024,Groepen,0
6/13/2024,Gratis/ <3,152
6/13/2024,Abonnement,245
6/14/2024,Vol betalend,312
6/14/2024,Actie,839
6/14/2024,Accommodatie,48
6/14/2024,Scholen alleen entree,304
6/14/2024,Evenementen Scholen,0
6/14/2024,Evenementen met entree,0
6/14/2024,Groepen,0
6/14/2024,Gratis/ <3,152
6/14/2024,Abonnement,245
6/15/2024,Vol betalend,620
6/15/2024,Actie,1675
6/15/2024,Accommodatie,94
6/15/2024,Scholen alleen entree,0
6/15/2024,Evenementen Scholen,0
6/15/2024,Evenementen met entree,0
6/15/2024,Groepen,165
6/15/2024,Gratis/ <3,304
6/15/2024,Abonnement,942
6/16/2024,Vol betalend,739
6/16/2024,Actie,2008
6/16/2024,Accommodatie,113
6/16/2024,Scholen alleen entree,0
6/16/2024,Evenementen Scholen,0
6/16/2024,Evenementen met entree,0
6/16/2024,Groepen,195
6/16/2024,Gratis/ <3,364
6/16/2024,Abonnement,1131
6/17/2024,Vol betalend,312
6/17/2024,Actie,839
6/17/2024,Accommodatie,48
6/17/2024,Scholen alleen entree,304
6/17/2024,Evenementen Scholen,0
6/17/2024,Evenementen met entree,0
6/17/2024,Groepen,0
6/17/2024,Gratis/ <3,152
6/17/2024,Abonnement,245
6/18/2024,Vol betalend,312
6/18/2024,Actie,839
6/18/2024,Accommodatie,48
6/18/2024,Scholen alleen entree,304
6/18/2024,Evenementen Scholen,0
6/18/2024,Evenementen met entree,0
6/18/2024,Groepen,0
6/18/2024,Gratis/ <3,152
6/18/2024,Abonnement,245
6/19/2024,Vol betalend,312
6/19/2024,Actie,839
6/19/2024,Accommodatie,48
6/19/2024,Scholen alleen entree,304
6/19/2024,Evenementen Scholen,0
6/19/2024,Evenementen met entree,0
6/19/2024,Groepen,0
6/19/2024,Gratis/ <3,152
6/19/2024,Abonnement,245
6/20/2024,Vol betalend,312
6/20/2024,Actie,839
6/20/2024,Accommodatie,48
6/20/2024,Scholen alleen entree,304
6/20/2024,Evenementen Scholen,0
6/20/2024,Evenementen met entree,0
6/20/2024,Groepen,0
6/20/2024,Gratis/ <3,152
6/20/2024,Abonnement,245
6/21/2024,Vol betalend,312
6/21/2024,Actie,839
6/21/2024,Accommodatie,48
6/21/2024,Scholen alleen entree,304
6/21/2024,Evenementen Scholen,0
6/21/2024,Evenementen met entree,0
6/21/2024,Groepen,0
6/21/2024,Gratis/ <3,152
6/21/2024,Abonnement,245
6/22/2024,Vol betalend,620
6/22/2024,Actie,1675
6/22/2024,Accommodatie,94
6/22/2024,Scholen alleen entree,0
6/22/2024,Evenementen Scholen,0
6/22/2024,Evenementen met entree,0
6/22/2024,Groepen,165
6/22/2024,Gratis/ <3,304
6/22/2024,Abonnement,942
6/23/2024,Vol betalend,739
6/23/2024,Actie,2008
6/23/2024,Accommodatie,113
6/23/2024,Scholen alleen entree,0
6/23/2024,Evenementen Scholen,0
6/23/2024,Evenementen met entree,0
6/23/2024,Groepen,195
6/23/2024,Gratis/ <3,364
6/23/2024,Abonnement,1131
6/24/2024,Vol betalend,312
6/24/2024,Actie,839
6/24/2024,Accommodatie,48
6/24/2024,Scholen alleen entree,304
6/24/2024,Evenementen Scholen,0
6/24/2024,Evenementen met entree,0
6/24/2024,Groepen,0
6/24/2024,Gratis/ <3,152
6/24/2024,Abonnement,245
6/25/2024,Vol betalend,312
6/25/2024,Actie,839
6/25/2024,Accommodatie,48
6/25/2024,Scholen alleen entree,304
6/25/2024,Evenementen Scholen,0
6/25/2024,Evenementen met entree,0
6/25/2024,Groepen,0
6/25/2024,Gratis/ <3,152
6/25/2024,Abonnement,245
6/26/2024,Vol betalend,312
6/26/2024,Actie,839
6/26/2024,Accommodatie,48
6/26/2024,Scholen alleen entree,304
6/26/2024,Evenementen Scholen,0
6/26/2024,Evenementen met entree,0
6/26/2024,Groepen,0
6/26/2024,Gratis/ <3,152
6/26/2024,Abonnement,245
6/27/2024,Vol betalend,325
6/27/2024,Actie,883
6/27/2024,Accommodatie,48
6/27/2024,Scholen alleen entree,304
6/27/2024,Evenementen Scholen,0
6/27/2024,Evenementen met entree,0
6/27/2024,Groepen,0
6/27/2024,Gratis/ <3,160
6/27/2024,Abonnement,280
6/28/2024,Vol betalend,325
6/28/2024,Actie,883
6/28/2024,Accommodatie,48
6/28/2024,Scholen alleen entree,304
6/28/2024,Evenementen Scholen,0
6/28/2024,Evenementen met entree,0
6/28/2024,Groepen,0
6/28/2024,Gratis/ <3,160
6/28/2024,Abonnement,280
6/29/2024,Vol betalend,620
6/29/2024,Actie,1675
6/29/2024,Accommodatie,94
6/29/2024,Scholen alleen entree,0
6/29/2024,Evenementen Scholen,0
6/29/2024,Evenementen met entree,0
6/29/2024,Groepen,165
6/29/2024,Gratis/ <3,304
6/29/2024,Abonnement,942
6/30/2024,Vol betalend,622
6/30/2024,Actie,2013
6/30/2024,Accommodatie,113
6/30/2024,Scholen alleen entree,0
6/30/2024,Evenementen Scholen,0
6/30/2024,Evenementen met entree,0
6/30/2024,Groepen,195
6/30/2024,Gratis/ <3,364
6/30/2024,Abonnement,1243
7/1/2024,Vol betalend,614
7/1/2024,Actie,1047
7/1/2024,Accommodatie,104
7/1/2024,Scholen alleen entree,360
7/1/2024,Evenementen Scholen,0
7/1/2024,Evenementen met entree,0
7/1/2024,Groepen,0
7/1/2024,Gratis/ <3,182
7/1/2024,Abonnement,193
7/2/2024,Vol betalend,614
7/2/2024,Actie,1047
7/2/2024,Accommodatie,104
7/2/2024,Scholen alleen entree,360
7/2/2024,Evenementen Scholen,0
7/2/2024,Evenementen met entree,0
7/2/2024,Groepen,0
7/2/2024,Gratis/ <3,182
7/2/2024,Abonnement,193
7/3/2024,Vol betalend,614
7/3/2024,Actie,1047
7/3/2024,Accommodatie,104
7/3/2024,Scholen alleen entree,360
7/3/2024,Evenementen Scholen,0
7/3/2024,Evenementen met entree,0
7/3/2024,Groepen,0
7/3/2024,Gratis/ <3,182
7/3/2024,Abonnement,193
7/4/2024,Vol betalend,614
7/4/2024,Actie,1047
7/4/2024,Accommodatie,104
7/4/2024,Scholen alleen entree,360
7/4/2024,Evenementen Scholen,0
7/4/2024,Evenementen met entree,0
7/4/2024,Groepen,0
7/4/2024,Gratis/ <3,182
7/4/2024,Abonnement,193
7/5/2024,Vol betalend,614
7/5/2024,Actie,1047
7/5/2024,Accommodatie,104
7/5/2024,Scholen alleen entree,360
7/5/2024,Evenementen Scholen,0
7/5/2024,Evenementen met entree,0
7/5/2024,Groepen,0
7/5/2024,Gratis/ <3,182
7/5/2024,Abonnement,193
7/6/2024,Vol betalend,858
7/6/2024,Actie,1465
7/6/2024,Accommodatie,145
7/6/2024,Scholen alleen entree,0
7/6/2024,Evenementen Scholen,0
7/6/2024,Evenementen met entree,0
7/6/2024,Groepen,195
7/6/2024,Gratis/ <3,262
7/6/2024,Abonnement,675
7/7/2024,Vol betalend,1105
7/7/2024,Actie,1882
7/7/2024,Accommodatie,187
7/7/2024,Scholen alleen entree,0
7/7/2024,Evenementen Scholen,0
7/7/2024,Evenementen met entree,0
7/7/2024,Groepen,255
7/7/2024,Gratis/ <3,331
7/7/2024,Abonnement,790
7/8/2024,Vol betalend,797
7/8/2024,Actie,1359
7/8/2024,Accommodatie,135
7/8/2024,Scholen alleen entree,360
7/8/2024,Evenementen Scholen,0
7/8/2024,Evenementen met entree,0
7/8/2024,Groepen,0
7/8/2024,Gratis/ <3,236
7/8/2024,Abonnement,363
7/9/2024,Vol betalend,797
7/9/2024,Actie,1359
7/9/2024,Accommodatie,135
7/9/2024,Scholen alleen entree,360
7/9/2024,Evenementen Scholen,0
7/9/2024,Evenementen met entree,0
7/9/2024,Groepen,0
7/9/2024,Gratis/ <3,236
7/9/2024,Abonnement,363
7/10/2024,Vol betalend,797
7/10/2024,Actie,1359
7/10/2024,Accommodatie,135
7/10/2024,Scholen alleen entree,360
7/10/2024,Evenementen Scholen,0
7/10/2024,Evenementen met entree,0
7/10/2024,Groepen,0
7/10/2024,Gratis/ <3,236
7/10/2024,Abonnement,363
7/11/2024,Vol betalend,797
7/11/2024,Actie,1359
7/11/2024,Accommodatie,135
7/11/2024,Scholen alleen entree,360
7/11/2024,Evenementen Scholen,0
7/11/2024,Evenementen met entree,0
7/11/2024,Groepen,0
7/11/2024,Gratis/ <3,236
7/11/2024,Abonnement,363
7/12/2024,Vol betalend,797
7/12/2024,Actie,1359
7/12/2024,Accommodatie,135
7/12/2024,Scholen alleen entree,360
7/12/2024,Evenementen Scholen,0
7/12/2024,Evenementen met entree,0
7/12/2024,Groepen,0
7/12/2024,Gratis/ <3,236
7/12/2024,Abonnement,363
7/13/2024,Vol betalend,858
7/13/2024,Actie,1465
7/13/2024,Accommodatie,145
7/13/2024,Scholen alleen entree,0
7/13/2024,Evenementen Scholen,0
7/13/2024,Evenementen met entree,0
7/13/2024,Groepen,195
7/13/2024,Gratis/ <3,262
7/13/2024,Abonnement,675
7/14/2024,Vol betalend,983
7/14/2024,Actie,1674
7/14/2024,Accommodatie,166
7/14/2024,Scholen alleen entree,0
7/14/2024,Evenementen Scholen,0
7/14/2024,Evenementen met entree,0
7/14/2024,Groepen,225
7/14/2024,Gratis/ <3,294
7/14/2024,Abonnement,708
7/15/2024,Vol betalend,883
7/15/2024,Actie,1507
7/15/2024,Accommodatie,149
7/15/2024,Scholen alleen entree,250
7/15/2024,Evenementen Scholen,0
7/15/2024,Evenementen met entree,0
7/15/2024,Groepen,0
7/15/2024,Gratis/ <3,262
7/15/2024,Abonnement,549
7/16/2024,Vol betalend,883
7/16/2024,Actie,1507
7/16/2024,Accommodatie,149
7/16/2024,Scholen alleen entree,250
7/16/2024,Evenementen Scholen,0
7/16/2024,Evenementen met entree,0
7/16/2024,Groepen,0
7/16/2024,Gratis/ <3,262
7/16/2024,Abonnement,549
7/17/2024,Vol betalend,883
7/17/2024,Actie,1507
7/17/2024,Accommodatie,149
7/17/2024,Scholen alleen entree,220
7/17/2024,Evenementen Scholen,0
7/17/2024,Evenementen met entree,0
7/17/2024,Groepen,0
7/17/2024,Gratis/ <3,262
7/17/2024,Abonnement,579
7/18/2024,Vol betalend,883
7/18/2024,Actie,1507
7/18/2024,Accommodatie,149
7/18/2024,Scholen alleen entree,100
7/18/2024,Evenementen Scholen,0
7/18/2024,Evenementen met entree,0
7/18/2024,Groepen,0
7/18/2024,Gratis/ <3,262
7/18/2024,Abonnement,699
7/19/2024,Vol betalend,883
7/19/2024,Actie,1507
7/19/2024,Accommodatie,149
7/19/2024,Scholen alleen entree,50
7/19/2024,Evenementen Scholen,0
7/19/2024,Evenementen met entree,0
7/19/2024,Groepen,0
7/19/2024,Gratis/ <3,262
7/19/2024,Abonnement,749
7/20/2024,Vol betalend,920
7/20/2024,Actie,1571
7/20/2024,Accommodatie,156
7/20/2024,Scholen alleen entree,0
7/20/2024,Evenementen Scholen,0
7/20/2024,Evenementen met entree,0
7/20/2024,Groepen,210
7/20/2024,Gratis/ <3,280
7/20/2024,Abonnement,713
7/21/2024,Vol betalend,1055
7/21/2024,Actie,1797
7/21/2024,Accommodatie,178
7/21/2024,Scholen alleen entree,0
7/21/2024,Evenementen Scholen,0
7/21/2024,Evenementen met entree,0
7/21/2024,Groepen,240
7/21/2024,Gratis/ <3,316
7/21/2024,Abonnement,764
7/22/2024,Vol betalend,1055
7/22/2024,Actie,1799
7/22/2024,Accommodatie,178
7/22/2024,Scholen alleen entree,0
7/22/2024,Evenementen Scholen,0
7/22/2024,Evenementen met entree,0
7/22/2024,Groepen,0
7/22/2024,Gratis/ <3,313
7/22/2024,Abonnement,955
7/23/2024,Vol betalend,1055
7/23/2024,Actie,1799
7/23/2024,Accommodatie,178
7/23/2024,Scholen alleen entree,0
7/23/2024,Evenementen Scholen,0
7/23/2024,Evenementen met entree,0
7/23/2024,Groepen,0
7/23/2024,Gratis/ <3,313
7/23/2024,Abonnement,955
7/24/2024,Vol betalend,1055
7/24/2024,Actie,1799
7/24/2024,Accommodatie,178
7/24/2024,Scholen alleen entree,0
7/24/2024,Evenementen Scholen,0
