"","Ticket ID","Type of Ticket","Date","Nr Used Entrances","Temperature (mean)","Precipitation (sum)","Holiday_Germany","Holiday_Netherlands","Event","Campaign_Netherlands","Campaign_Germany"
"2417",11,"Vol betalend E-Ticket",2023-06-21,169,21.1,0.6,"Summer Holiday","0","0","0","0"
"2418",20,"Acties Overig",2023-06-21,25,21.1,0.6,"Summer Holiday","0","0","0","0"
"2419",22,"Acties Joint Promotions Open e-tickets",2023-06-21,249,21.1,0.6,"Summer Holiday","0","0","0","0"
"2420",23,"Inkoop E-tickets",2023-06-21,110,21.1,0.6,"Summer Holiday","0","0","0","0"
"2421",24,"Gratis E-Tickets",2023-06-21,75,21.1,0.6,"Summer Holiday","0","0","0","0"
"2422",26,"Entree Scholen WILDLANDS",2023-06-21,20,21.1,0.6,"Summer Holiday","0","0","0","0"
"2423",27,"Acties Joint Promotions gesloten e-tickets",2023-06-21,238,21.1,0.6,"Summer Holiday","0","0","0","0"
"2424",28,"Entree Groepen WILDLANDS",2023-06-21,26,21.1,0.6,"Summer Holiday","0","0","0","0"
"2425",32,"Acties Joint Promotions gesloten Overig",2023-06-21,13,21.1,0.6,"Summer Holiday","0","0","0","0"
"2426",29,"Abonnement WILDLANDS",2023-06-21,360,21.1,0.6,"Summer Holiday","0","0","0","0"
"2427",31,"Acties Joint Promotions open Overig",2023-06-21,8,21.1,0.6,"Summer Holiday","0","0","0","0"
"2428",1,"Vol betalend",2023-06-22,95,19.5,10.9,"Summer Holiday","0","0","0","0"
"2429",2,"Groepen",2023-06-22,11,19.5,10.9,"Summer Holiday","0","0","0","0"
"2430",6,"Accommodatiehouder e-tickets",2023-06-22,42,19.5,10.9,"Summer Holiday","0","0","0","0"
"2431",5,"Gratis",2023-06-22,38,19.5,10.9,"Summer Holiday","0","0","0","0"
"2432",20,"Acties Overig",2023-06-22,22,19.5,10.9,"Summer Holiday","0","0","0","0"
"2433",11,"Vol betalend E-Ticket",2023-06-22,146,19.5,10.9,"Summer Holiday","0","0","0","0"
"2434",22,"Acties Joint Promotions Open e-tickets",2023-06-22,173,19.5,10.9,"Summer Holiday","0","0","0","0"
"2435",24,"Gratis E-Tickets",2023-06-22,58,19.5,10.9,"Summer Holiday","0","0","0","0"
"2436",23,"Inkoop E-tickets",2023-06-22,93,19.5,10.9,"Summer Holiday","0","0","0","0"
"2437",26,"Entree Scholen WILDLANDS",2023-06-22,558,19.5,10.9,"Summer Holiday","0","0","0","0"
"2438",30,"Inkoop Overig",2023-06-22,4,19.5,10.9,"Summer Holiday","0","0","0","0"
"2439",27,"Acties Joint Promotions gesloten e-tickets",2023-06-22,192,19.5,10.9,"Summer Holiday","0","0","0","0"
"2440",31,"Acties Joint Promotions open Overig",2023-06-22,10,19.5,10.9,"Summer Holiday","0","0","0","0"
"2441",29,"Abonnement WILDLANDS",2023-06-22,252,19.5,10.9,"Summer Holiday","0","0","0","0"
"2442",32,"Acties Joint Promotions gesloten Overig",2023-06-22,26,19.5,10.9,"Summer Holiday","0","0","0","0"
"2443",2,"Groepen",2023-06-23,13,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2444",1,"Vol betalend",2023-06-23,101,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2445",5,"Gratis",2023-06-23,142,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2446",6,"Accommodatiehouder e-tickets",2023-06-23,39,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2447",23,"Inkoop E-tickets",2023-06-23,118,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2448",11,"Vol betalend E-Ticket",2023-06-23,174,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2449",24,"Gratis E-Tickets",2023-06-23,64,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2450",19,"Acties E-Ticket",2023-06-23,7,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2451",26,"Entree Scholen WILDLANDS",2023-06-23,382,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2452",20,"Acties Overig",2023-06-23,37,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2453",29,"Abonnement WILDLANDS",2023-06-23,424,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2454",22,"Acties Joint Promotions Open e-tickets",2023-06-23,288,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2455",31,"Acties Joint Promotions open Overig",2023-06-23,10,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2456",27,"Acties Joint Promotions gesloten e-tickets",2023-06-23,326,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2457",32,"Acties Joint Promotions gesloten Overig",2023-06-23,10,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2458",28,"Entree Groepen WILDLANDS",2023-06-23,32,19.3,12.4,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2459",5,"Gratis",2023-06-24,233,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2460",1,"Vol betalend",2023-06-24,229,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2461",6,"Accommodatiehouder e-tickets",2023-06-24,22,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2462",2,"Groepen",2023-06-24,3,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2463",11,"Vol betalend E-Ticket",2023-06-24,447,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2464",20,"Acties Overig",2023-06-24,57,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2465",22,"Acties Joint Promotions Open e-tickets",2023-06-24,1153,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2466",23,"Inkoop E-tickets",2023-06-24,273,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2467",24,"Gratis E-Tickets",2023-06-24,73,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2468",28,"Entree Groepen WILDLANDS",2023-06-24,390,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2469",27,"Acties Joint Promotions gesloten e-tickets",2023-06-24,415,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2470",31,"Acties Joint Promotions open Overig",2023-06-24,20,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2471",29,"Abonnement WILDLANDS",2023-06-24,699,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2472",32,"Acties Joint Promotions gesloten Overig",2023-06-24,72,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2473",37,"Accommodatiehouder",2023-06-24,7,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2474",38,"Groepen E-Tickets",2023-06-24,8,20.5,0.1,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2475",5,"Gratis",2023-06-25,116,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2476",1,"Vol betalend",2023-06-25,171,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2477",11,"Vol betalend E-Ticket",2023-06-25,332,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2478",6,"Accommodatiehouder e-tickets",2023-06-25,25,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2479",24,"Gratis E-Tickets",2023-06-25,63,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2480",20,"Acties Overig",2023-06-25,22,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2481",27,"Acties Joint Promotions gesloten e-tickets",2023-06-25,317,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2482",22,"Acties Joint Promotions Open e-tickets",2023-06-25,1088,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2483",29,"Abonnement WILDLANDS",2023-06-25,532,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2484",23,"Inkoop E-tickets",2023-06-25,256,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2485",32,"Acties Joint Promotions gesloten Overig",2023-06-25,39,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2486",31,"Acties Joint Promotions open Overig",2023-06-25,11,23.2,0,"Summer Holiday","0","TT Assen MotoGP","0","0"
"2487",1,"Vol betalend",2023-06-26,163,20,0.4,"Summer Holiday","0","0","0","0"
"2488",5,"Gratis",2023-06-26,105,20,0.4,"Summer Holiday","0","0","0","0"
"2489",6,"Accommodatiehouder e-tickets",2023-06-26,38,20,0.4,"Summer Holiday","0","0","0","0"
"2490",11,"Vol betalend E-Ticket",2023-06-26,257,20,0.4,"Summer Holiday","0","0","0","0"
"2491",19,"Acties E-Ticket",2023-06-26,7,20,0.4,"Summer Holiday","0","0","0","0"
"2492",23,"Inkoop E-tickets",2023-06-26,121,20,0.4,"Summer Holiday","0","0","0","0"
"2493",20,"Acties Overig",2023-06-26,35,20,0.4,"Summer Holiday","0","0","0","0"
"2494",24,"Gratis E-Tickets",2023-06-26,79,20,0.4,"Summer Holiday","0","0","0","0"
"2495",22,"Acties Joint Promotions Open e-tickets",2023-06-26,313,20,0.4,"Summer Holiday","0","0","0","0"
"2496",26,"Entree Scholen WILDLANDS",2023-06-26,854,20,0.4,"Summer Holiday","0","0","0","0"
"2497",27,"Acties Joint Promotions gesloten e-tickets",2023-06-26,218,20,0.4,"Summer Holiday","0","0","0","0"
"2498",29,"Abonnement WILDLANDS",2023-06-26,343,20,0.4,"Summer Holiday","0","0","0","0"
"2499",38,"Groepen E-Tickets",2023-06-26,1,20,0.4,"Summer Holiday","0","0","0","0"
"2500",31,"Acties Joint Promotions open Overig",2023-06-26,14,20,0.4,"Summer Holiday","0","0","0","0"
"2501",32,"Acties Joint Promotions gesloten Overig",2023-06-26,37,20,0.4,"Summer Holiday","0","0","0","0"
"2502",5,"Gratis",2023-06-27,167,17.4,0.5,"Summer Holiday","0","0","0","0"
"2503",1,"Vol betalend",2023-06-27,211,17.4,0.5,"Summer Holiday","0","0","0","0"
"2504",6,"Accommodatiehouder e-tickets",2023-06-27,90,17.4,0.5,"Summer Holiday","0","0","0","0"
"2505",20,"Acties Overig",2023-06-27,39,17.4,0.5,"Summer Holiday","0","0","0","0"
"2506",11,"Vol betalend E-Ticket",2023-06-27,196,17.4,0.5,"Summer Holiday","0","0","0","0"
"2507",22,"Acties Joint Promotions Open e-tickets",2023-06-27,377,17.4,0.5,"Summer Holiday","0","0","0","0"
"2508",19,"Acties E-Ticket",2023-06-27,4,17.4,0.5,"Summer Holiday","0","0","0","0"
"2509",23,"Inkoop E-tickets",2023-06-27,95,17.4,0.5,"Summer Holiday","0","0","0","0"
"2510",24,"Gratis E-Tickets",2023-06-27,81,17.4,0.5,"Summer Holiday","0","0","0","0"
"2511",28,"Entree Groepen WILDLANDS",2023-06-27,95,17.4,0.5,"Summer Holiday","0","0","0","0"
"2512",26,"Entree Scholen WILDLANDS",2023-06-27,243,17.4,0.5,"Summer Holiday","0","0","0","0"
"2513",30,"Inkoop Overig",2023-06-27,2,17.4,0.5,"Summer Holiday","0","0","0","0"
"2514",27,"Acties Joint Promotions gesloten e-tickets",2023-06-27,330,17.4,0.5,"Summer Holiday","0","0","0","0"
"2515",31,"Acties Joint Promotions open Overig",2023-06-27,8,17.4,0.5,"Summer Holiday","0","0","0","0"
"2516",29,"Abonnement WILDLANDS",2023-06-27,384,17.4,0.5,"Summer Holiday","0","0","0","0"
"2517",32,"Acties Joint Promotions gesloten Overig",2023-06-27,75,17.4,0.5,"Summer Holiday","0","0","0","0"
"2518",37,"Accommodatiehouder",2023-06-27,1,17.4,0.5,"Summer Holiday","0","0","0","0"
"2519",1,"Vol betalend",2023-06-28,138,16.4,0.9,"Summer Holiday","0","0","0","0"
"2520",5,"Gratis",2023-06-28,277,16.4,0.9,"Summer Holiday","0","0","0","0"
"2521",6,"Accommodatiehouder e-tickets",2023-06-28,29,16.4,0.9,"Summer Holiday","0","0","0","0"
"2522",11,"Vol betalend E-Ticket",2023-06-28,228,16.4,0.9,"Summer Holiday","0","0","0","0"
"2523",20,"Acties Overig",2023-06-28,43,16.4,0.9,"Summer Holiday","0","0","0","0"
"2524",19,"Acties E-Ticket",2023-06-28,4,16.4,0.9,"Summer Holiday","0","0","0","0"
"2525",22,"Acties Joint Promotions Open e-tickets",2023-06-28,513,16.4,0.9,"Summer Holiday","0","0","0","0"
"2526",23,"Inkoop E-tickets",2023-06-28,110,16.4,0.9,"Summer Holiday","0","0","0","0"
"2527",27,"Acties Joint Promotions gesloten e-tickets",2023-06-28,189,16.4,0.9,"Summer Holiday","0","0","0","0"
"2528",24,"Gratis E-Tickets",2023-06-28,66,16.4,0.9,"Summer Holiday","0","0","0","0"
"2529",28,"Entree Groepen WILDLANDS",2023-06-28,145,16.4,0.9,"Summer Holiday","0","0","0","0"
"2530",26,"Entree Scholen WILDLANDS",2023-06-28,314,16.4,0.9,"Summer Holiday","0","0","0","0"
"2531",30,"Inkoop Overig",2023-06-28,3,16.4,0.9,"Summer Holiday","0","0","0","0"
"2532",29,"Abonnement WILDLANDS",2023-06-28,447,16.4,0.9,"Summer Holiday","0","0","0","0"
"2533",38,"Groepen E-Tickets",2023-06-28,2,16.4,0.9,"Summer Holiday","0","0","0","0"
"2534",31,"Acties Joint Promotions open Overig",2023-06-28,9,16.4,0.9,"Summer Holiday","0","0","0","0"
"2535",32,"Acties Joint Promotions gesloten Overig",2023-06-28,64,16.4,0.9,"Summer Holiday","0","0","0","0"
"2536",20,"Acties Overig",2023-06-29,41,19.3,2.9,"Summer Holiday","0","0","0","0"
"2537",1,"Vol betalend",2023-06-29,152,19.3,2.9,"Summer Holiday","0","0","0","0"
"2538",23,"Inkoop E-tickets",2023-06-29,72,19.3,2.9,"Summer Holiday","0","0","0","0"
"2539",5,"Gratis",2023-06-29,184,19.3,2.9,"Summer Holiday","0","0","0","0"
"2540",26,"Entree Scholen WILDLANDS",2023-06-29,398,19.3,2.9,"Summer Holiday","0","0","0","0"
"2541",6,"Accommodatiehouder e-tickets",2023-06-29,50,19.3,2.9,"Summer Holiday","0","0","0","0"
"2542",28,"Entree Groepen WILDLANDS",2023-06-29,41,19.3,2.9,"Summer Holiday","0","0","0","0"
"2543",11,"Vol betalend E-Ticket",2023-06-29,166,19.3,2.9,"Summer Holiday","0","0","0","0"
"2544",31,"Acties Joint Promotions open Overig",2023-06-29,6,19.3,2.9,"Summer Holiday","0","0","0","0"
"2545",19,"Acties E-Ticket",2023-06-29,7,19.3,2.9,"Summer Holiday","0","0","0","0"
"2546",22,"Acties Joint Promotions Open e-tickets",2023-06-29,331,19.3,2.9,"Summer Holiday","0","0","0","0"
"2547",24,"Gratis E-Tickets",2023-06-29,40,19.3,2.9,"Summer Holiday","0","0","0","0"
"2548",27,"Acties Joint Promotions gesloten e-tickets",2023-06-29,139,19.3,2.9,"Summer Holiday","0","0","0","0"
"2549",29,"Abonnement WILDLANDS",2023-06-29,369,19.3,2.9,"Summer Holiday","0","0","0","0"
"2550",30,"Inkoop Overig",2023-06-29,1,19.3,2.9,"Summer Holiday","0","0","0","0"
"2551",32,"Acties Joint Promotions gesloten Overig",2023-06-29,52,19.3,2.9,"Summer Holiday","0","0","0","0"
"2552",37,"Accommodatiehouder",2023-06-29,1,19.3,2.9,"Summer Holiday","0","0","0","0"
"2553",1,"Vol betalend",2023-06-30,159,17.6,0.3,"Summer Holiday","0","0","0","0"
"2554",2,"Groepen",2023-06-30,38,17.6,0.3,"Summer Holiday","0","0","0","0"
"2555",6,"Accommodatiehouder e-tickets",2023-06-30,84,17.6,0.3,"Summer Holiday","0","0","0","0"
"2556",5,"Gratis",2023-06-30,188,17.6,0.3,"Summer Holiday","0","0","0","0"
"2557",11,"Vol betalend E-Ticket",2023-06-30,198,17.6,0.3,"Summer Holiday","0","0","0","0"
"2558",8,"Abonnement",2023-06-30,1,17.6,0.3,"Summer Holiday","0","0","0","0"
"2559",20,"Acties Overig",2023-06-30,22,17.6,0.3,"Summer Holiday","0","0","0","0"
"2560",23,"Inkoop E-tickets",2023-06-30,168,17.6,0.3,"Summer Holiday","0","0","0","0"
"2561",22,"Acties Joint Promotions Open e-tickets",2023-06-30,678,17.6,0.3,"Summer Holiday","0","0","0","0"
"2562",24,"Gratis E-Tickets",2023-06-30,82,17.6,0.3,"Summer Holiday","0","0","0","0"
"2563",27,"Acties Joint Promotions gesloten e-tickets",2023-06-30,186,17.6,0.3,"Summer Holiday","0","0","0","0"
"2564",26,"Entree Scholen WILDLANDS",2023-06-30,105,17.6,0.3,"Summer Holiday","0","0","0","0"
"2565",28,"Entree Groepen WILDLANDS",2023-06-30,3,17.6,0.3,"Summer Holiday","0","0","0","0"
"2566",29,"Abonnement WILDLANDS",2023-06-30,606,17.6,0.3,"Summer Holiday","0","0","0","0"
"2567",30,"Inkoop Overig",2023-06-30,6,17.6,0.3,"Summer Holiday","0","0","0","0"
"2568",31,"Acties Joint Promotions open Overig",2023-06-30,20,17.6,0.3,"Summer Holiday","0","0","0","0"
"2569",32,"Acties Joint Promotions gesloten Overig",2023-06-30,63,17.6,0.3,"Summer Holiday","0","0","0","0"
"2570",37,"Accommodatiehouder",2023-06-30,4,17.6,0.3,"Summer Holiday","0","0","0","0"
"2571",1,"Vol betalend",2023-07-01,133,17.2,7.5,"Summer Holiday","0","0","0","0"
"2572",2,"Groepen",2023-07-01,17,17.2,7.5,"Summer Holiday","0","0","0","0"
"2573",6,"Accommodatiehouder e-tickets",2023-07-01,2,17.2,7.5,"Summer Holiday","0","0","0","0"
"2574",5,"Gratis",2023-07-01,135,17.2,7.5,"Summer Holiday","0","0","0","0"
"2575",11,"Vol betalend E-Ticket",2023-07-01,315,17.2,7.5,"Summer Holiday","0","0","0","0"
"2576",23,"Inkoop E-tickets",2023-07-01,272,17.2,7.5,"Summer Holiday","0","0","0","0"
"2577",19,"Acties E-Ticket",2023-07-01,2,17.2,7.5,"Summer Holiday","0","0","0","0"
"2578",24,"Gratis E-Tickets",2023-07-01,63,17.2,7.5,"Summer Holiday","0","0","0","0"
"2579",20,"Acties Overig",2023-07-01,24,17.2,7.5,"Summer Holiday","0","0","0","0"
"2580",29,"Abonnement WILDLANDS",2023-07-01,701,17.2,7.5,"Summer Holiday","0","0","0","0"
"2581",22,"Acties Joint Promotions Open e-tickets",2023-07-01,533,17.2,7.5,"Summer Holiday","0","0","0","0"
"2582",32,"Acties Joint Promotions gesloten Overig",2023-07-01,59,17.2,7.5,"Summer Holiday","0","0","0","0"
"2583",27,"Acties Joint Promotions gesloten e-tickets",2023-07-01,518,17.2,7.5,"Summer Holiday","0","0","0","0"
"2584",30,"Inkoop Overig",2023-07-01,11,17.2,7.5,"Summer Holiday","0","0","0","0"
"2585",1,"Vol betalend",2023-07-02,382,16.6,0.8,"Summer Holiday","0","0","0","0"
"2586",5,"Gratis",2023-07-02,310,16.6,0.8,"Summer Holiday","0","0","0","0"
"2587",6,"Accommodatiehouder e-tickets",2023-07-02,83,16.6,0.8,"Summer Holiday","0","0","0","0"
"2588",20,"Acties Overig",2023-07-02,87,16.6,0.8,"Summer Holiday","0","0","0","0"
"2589",11,"Vol betalend E-Ticket",2023-07-02,518,16.6,0.8,"Summer Holiday","0","0","0","0"
"2590",23,"Inkoop E-tickets",2023-07-02,430,16.6,0.8,"Summer Holiday","0","0","0","0"
"2591",19,"Acties E-Ticket",2023-07-02,17,16.6,0.8,"Summer Holiday","0","0","0","0"
"2592",28,"Entree Groepen WILDLANDS",2023-07-02,7,16.6,0.8,"Summer Holiday","0","0","0","0"
"2593",22,"Acties Joint Promotions Open e-tickets",2023-07-02,1145,16.6,0.8,"Summer Holiday","0","0","0","0"
"2594",29,"Abonnement WILDLANDS",2023-07-02,2076,16.6,0.8,"Summer Holiday","0","0","0","0"
"2595",24,"Gratis E-Tickets",2023-07-02,144,16.6,0.8,"Summer Holiday","0","0","0","0"
"2596",31,"Acties Joint Promotions open Overig",2023-07-02,6,16.6,0.8,"Summer Holiday","0","0","0","0"
"2597",27,"Acties Joint Promotions gesloten e-tickets",2023-07-02,462,16.6,0.8,"Summer Holiday","0","0","0","0"
"2598",30,"Inkoop Overig",2023-07-02,1,16.6,0.8,"Summer Holiday","0","0","0","0"
"2599",32,"Acties Joint Promotions gesloten Overig",2023-07-02,112,16.6,0.8,"Summer Holiday","0","0","0","0"
"2600",38,"Groepen E-Tickets",2023-07-02,6,16.6,0.8,"Summer Holiday","0","0","0","0"
"2601",2,"Groepen",2023-07-03,5,16,3.6,"Summer Holiday","0","0","0","0"
"2602",1,"Vol betalend",2023-07-03,191,16,3.6,"Summer Holiday","0","0","0","0"
"2603",5,"Gratis",2023-07-03,191,16,3.6,"Summer Holiday","0","0","0","0"
"2604",6,"Accommodatiehouder e-tickets",2023-07-03,104,16,3.6,"Summer Holiday","0","0","0","0"
"2605",20,"Acties Overig",2023-07-03,35,16,3.6,"Summer Holiday","0","0","0","0"
"2606",11,"Vol betalend E-Ticket",2023-07-03,229,16,3.6,"Summer Holiday","0","0","0","0"
"2607",23,"Inkoop E-tickets",2023-07-03,113,16,3.6,"Summer Holiday","0","0","0","0"
"2608",19,"Acties E-Ticket",2023-07-03,2,16,3.6,"Summer Holiday","0","0","0","0"
"2609",26,"Entree Scholen WILDLANDS",2023-07-03,604,16,3.6,"Summer Holiday","0","0","0","0"
"2610",22,"Acties Joint Promotions Open e-tickets",2023-07-03,500,16,3.6,"Summer Holiday","0","0","0","0"
"2611",29,"Abonnement WILDLANDS",2023-07-03,367,16,3.6,"Summer Holiday","0","0","0","0"
"2612",24,"Gratis E-Tickets",2023-07-03,73,16,3.6,"Summer Holiday","0","0","0","0"
"2613",31,"Acties Joint Promotions open Overig",2023-07-03,5,16,3.6,"Summer Holiday","0","0","0","0"
"2614",27,"Acties Joint Promotions gesloten e-tickets",2023-07-03,259,16,3.6,"Summer Holiday","0","0","0","0"
"2615",37,"Accommodatiehouder",2023-07-03,3,16,3.6,"Summer Holiday","0","0","0","0"
"2616",30,"Inkoop Overig",2023-07-03,5,16,3.6,"Summer Holiday","0","0","0","0"
"2617",32,"Acties Joint Promotions gesloten Overig",2023-07-03,56,16,3.6,"Summer Holiday","0","0","0","0"
"2618",5,"Gratis",2023-07-04,79,16.2,0.7,"Summer Holiday","0","0","0","0"
"2619",1,"Vol betalend",2023-07-04,207,16.2,0.7,"Summer Holiday","0","0","0","0"
"2620",6,"Accommodatiehouder e-tickets",2023-07-04,65,16.2,0.7,"Summer Holiday","0","0","0","0"
"2621",20,"Acties Overig",2023-07-04,37,16.2,0.7,"Summer Holiday","0","0","0","0"
"2622",11,"Vol betalend E-Ticket",2023-07-04,206,16.2,0.7,"Summer Holiday","0","0","0","0"
"2623",23,"Inkoop E-tickets",2023-07-04,101,16.2,0.7,"Summer Holiday","0","0","0","0"
"2624",19,"Acties E-Ticket",2023-07-04,7,16.2,0.7,"Summer Holiday","0","0","0","0"
"2625",26,"Entree Scholen WILDLANDS",2023-07-04,509,16.2,0.7,"Summer Holiday","0","0","0","0"
"2626",22,"Acties Joint Promotions Open e-tickets",2023-07-04,268,16.2,0.7,"Summer Holiday","0","0","0","0"
"2627",28,"Entree Groepen WILDLANDS",2023-07-04,47,16.2,0.7,"Summer Holiday","0","0","0","0"
"2628",24,"Gratis E-Tickets",2023-07-04,71,16.2,0.7,"Summer Holiday","0","0","0","0"
"2629",31,"Acties Joint Promotions open Overig",2023-07-04,9,16.2,0.7,"Summer Holiday","0","0","0","0"
"2630",27,"Acties Joint Promotions gesloten e-tickets",2023-07-04,218,16.2,0.7,"Summer Holiday","0","0","0","0"
"2631",29,"Abonnement WILDLANDS",2023-07-04,285,16.2,0.7,"Summer Holiday","0","0","0","0"
"2632",30,"Inkoop Overig",2023-07-04,8,16.2,0.7,"Summer Holiday","0","0","0","0"
"2633",32,"Acties Joint Promotions gesloten Overig",2023-07-04,71,16.2,0.7,"Summer Holiday","0","0","0","0"
"2634",5,"Gratis",2023-07-05,25,14.6,13.5,"Summer Holiday","0","0","0","0"
"2635",1,"Vol betalend",2023-07-05,18,14.6,13.5,"Summer Holiday","0","0","0","0"
"2636",6,"Accommodatiehouder e-tickets",2023-07-05,7,14.6,13.5,"Summer Holiday","0","0","0","0"
"2637",20,"Acties Overig",2023-07-05,21,14.6,13.5,"Summer Holiday","0","0","0","0"
"2638",11,"Vol betalend E-Ticket",2023-07-05,56,14.6,13.5,"Summer Holiday","0","0","0","0"
"2639",22,"Acties Joint Promotions Open e-tickets",2023-07-05,91,14.6,13.5,"Summer Holiday","0","0","0","0"
"2640",24,"Gratis E-Tickets",2023-07-05,13,14.6,13.5,"Summer Holiday","0","0","0","0"
"2641",23,"Inkoop E-tickets",2023-07-05,11,14.6,13.5,"Summer Holiday","0","0","0","0"
"2642",26,"Entree Scholen WILDLANDS",2023-07-05,17,14.6,13.5,"Summer Holiday","0","0","0","0"
"2643",28,"Entree Groepen WILDLANDS",2023-07-05,12,14.6,13.5,"Summer Holiday","0","0","0","0"
"2644",27,"Acties Joint Promotions gesloten e-tickets",2023-07-05,58,14.6,13.5,"Summer Holiday","0","0","0","0"
"2645",29,"Abonnement WILDLANDS",2023-07-05,122,14.6,13.5,"Summer Holiday","0","0","0","0"
"2646",32,"Acties Joint Promotions gesloten Overig",2023-07-05,20,14.6,13.5,"Summer Holiday","0","0","0","0"
"2647",1,"Vol betalend",2023-07-06,296,16.1,0.8,"Summer Holiday","0","0","0","0"
"2648",5,"Gratis",2023-07-06,170,16.1,0.8,"Summer Holiday","0","0","0","0"
"2649",20,"Acties Overig",2023-07-06,54,16.1,0.8,"Summer Holiday","0","0","0","0"
"2650",6,"Accommodatiehouder e-tickets",2023-07-06,168,16.1,0.8,"Summer Holiday","0","0","0","0"
"2651",22,"Acties Joint Promotions Open e-tickets",2023-07-06,413,16.1,0.8,"Summer Holiday","0","0","0","0"
"2652",11,"Vol betalend E-Ticket",2023-07-06,308,16.1,0.8,"Summer Holiday","0","0","0","0"
"2653",23,"Inkoop E-tickets",2023-07-06,171,16.1,0.8,"Summer Holiday","0","0","0","0"
"2654",24,"Gratis E-Tickets",2023-07-06,89,16.1,0.8,"Summer Holiday","0","0","0","0"
"2655",28,"Entree Groepen WILDLANDS",2023-07-06,2,16.1,0.8,"Summer Holiday","0","0","0","0"
"2656",26,"Entree Scholen WILDLANDS",2023-07-06,717,16.1,0.8,"Summer Holiday","0","0","0","0"
"2657",31,"Acties Joint Promotions open Overig",2023-07-06,9,16.1,0.8,"Summer Holiday","0","0","0","0"
"2658",27,"Acties Joint Promotions gesloten e-tickets",2023-07-06,143,16.1,0.8,"Summer Holiday","0","0","0","0"
"2659",29,"Abonnement WILDLANDS",2023-07-06,317,16.1,0.8,"Summer Holiday","0","0","0","0"
"2660",32,"Acties Joint Promotions gesloten Overig",2023-07-06,104,16.1,0.8,"Summer Holiday","0","0","0","0"
"2661",37,"Accommodatiehouder",2023-07-06,11,16.1,0.8,"Summer Holiday","0","0","0","0"
"2662",5,"Gratis",2023-07-07,43,19.6,0,"Summer Holiday","0","Noorderzon Festival Groningen","0","0"
"2663",1,"Vol betalend",2023-07-07,157,19.6,0,"Summer Holiday","0","Noorderzon Festival Groningen","0","0"
"2664",11,"Vol betalend E-Ticket",2023-07-07,227,19.6,0,"Summer Holiday","0","Noorderzon Festival Groningen","0","0"
"2665",6,"Accommodatiehouder e-tickets",2023-07-07,108,19.6,0,"Summer Holiday","0","Noorderzon Festival Groningen","0","0"
